artist,date,genre,style,PC1,PC2
Konstantin Bogaevsky,1912.0,landscape,Symbolism,-0.21254224204220462,1.7609368520860507
Konstantin Bogaevsky,1914.0,landscape,Symbolism,-0.1117842183088565,0.6858284366866688
Konstantin Bogaevsky,1919.0,landscape,Symbolism,-0.6494803363947219,1.7004654576040543
Konstantin Bogaevsky,1921.0,landscape,Symbolism,0.004718175406885521,2.665582813386118
Konstantin Bogaevsky,1922.0,landscape,Symbolism,-0.5682355927114684,2.5088540089473375
Konstantin Bogaevsky,1923.0,landscape,Symbolism,-1.546426298720207,1.4029259127061737
Konstantin Bogaevsky,1924.0,landscape,Symbolism,0.7942467804291337,1.3790602091149091
Konstantin Bogaevsky,1926.0,landscape,Symbolism,-0.6562632591399149,1.357638582854368
Konstantin Bogaevsky,1927.0,landscape,Symbolism,-0.509238348468858,0.5286705335544746
Konstantin Bogaevsky,1928.0,landscape,Realism,1.6903484999484697,1.2339342453586202
Konstantin Bogaevsky,1929.0,landscape,Symbolism,-0.2369849901926039,0.10721713766645141
Konstantin Bogaevsky,1930.0,cityscape,Symbolism,-1.4344569750533642,0.8736583632797194
Konstantin Bogaevsky,1931.0,landscape,Symbolism,-0.7577565865549355,0.6068400056670055
Konstantin Bogaevsky,1932.0,cityscape,Symbolism,-1.636304643554305,0.8019487398217491
Konstantin Bogaevsky,1935.0,cityscape,Symbolism,0.7479788930344055,0.45811549297840587
Konstantin Bogaevsky,1938.0,landscape,Symbolism,0.12845449944692514,-0.21508956447914893
Konstantin Bogaevsky,1940.0,landscape,Realism,-0.6857896433358748,1.085647391951237
Konstantin Bogaevsky,1941.0,landscape,Realism,-1.6134801690907803,1.1040399984331803
Konstantin Bogaevsky,1942.0,landscape,Symbolism,-0.01912648474752598,0.5843548058117737
Konstantin Korovin,1880.0,genre painting,Realism,0.4476688067076684,0.028268438027449362
Konstantin Korovin,1883.0,portrait,Realism,-0.07949873989057661,0.6348244128289589
Konstantin Korovin,1885.0,genre painting,Impressionism,0.6727127632142609,-0.37352502487126665
Konstantin Korovin,1886.0,genre painting,Impressionism,1.0477319314166544,0.7272050226459024
Konstantin Korovin,1887.0,mythological painting,Impressionism,0.02488147141802512,1.5984201086183853
Konstantin Korovin,1888.0,genre painting,Impressionism,1.2189679191912366,0.1050154593351405
Konstantin Korovin,1889.0,portrait,Impressionism,1.2653069525564997,0.4110095369004785
Konstantin Korovin,1890.0,portrait,Impressionism,0.6908450362749773,2.497378548342297
Konstantin Korovin,1891.0,cityscape,Impressionism,0.5007827166428747,-0.36401558641336507
Konstantin Korovin,1892.0,genre painting,Impressionism,0.9589337015964701,0.5658811694121508
Konstantin Korovin,1893.0,genre painting,Impressionism,0.3760483516421044,1.7560098593485358
Konstantin Korovin,1894.0,landscape,Impressionism,0.89454029177057,0.22364182319024317
Konstantin Korovin,1895.0,genre painting,Impressionism,0.5303013029314564,0.7710100436034111
Konstantin Korovin,1896.0,marina,Impressionism,0.40157755481457796,0.8643674543753226
Konstantin Korovin,1897.0,cityscape,Impressionism,0.9073424723935958,0.6241709288579377
Konstantin Korovin,1898.0,interior,Impressionism,0.2356301838090132,0.4135359311012756
Konstantin Korovin,1899.0,marina,Impressionism,1.0807548888750154,-0.6160450267211518
Konstantin Korovin,1900.0,landscape,Art Nouveau (Modern),0.2718453647504471,0.26954239510050637
Konstantin Korovin,1901.0,design,Impressionism,-0.09987555282450343,0.4324965089834947
Konstantin Korovin,1902.0,cityscape,Impressionism,0.47918574566577843,0.9333738859940336
Konstantin Korovin,1903.0,design,Art Nouveau (Modern),0.0035864589413781875,1.032715618530883
Konstantin Korovin,1904.0,cityscape,Impressionism,0.4427376226194556,0.6042863501119635
Konstantin Korovin,1905.0,landscape,Impressionism,0.8010759389744692,-0.033780881925489864
Konstantin Korovin,1906.0,cityscape,Impressionism,-0.027556993309403026,0.4240271910260582
Konstantin Korovin,1907.0,cityscape,Impressionism,0.5724138777265954,0.4668048336024288
Konstantin Korovin,1908.0,cityscape,Impressionism,-0.07955629377279687,0.5945702088476011
Konstantin Korovin,1909.0,interior,Impressionism,0.05546411490867764,0.19277008440894652
Konstantin Korovin,1910.0,cityscape,Impressionism,-0.16427556346109184,-0.2583618242432157
Konstantin Korovin,1911.0,cityscape,Impressionism,0.3989113846772195,0.5881503368639732
Konstantin Korovin,1912.0,cityscape,Impressionism,0.2436079578553501,0.07390731212557845
Konstantin Korovin,1913.0,cityscape,Impressionism,-0.11651580893203813,-1.3964758832003825
Konstantin Korovin,1914.0,cityscape,Impressionism,-0.23178505119455692,-0.8338288674967018
Konstantin Korovin,1915.0,landscape,Impressionism,-0.2914142757644076,-0.25480765606561523
Konstantin Korovin,1916.0,still life,Impressionism,0.2950156143321652,-0.539702107434064
Konstantin Korovin,1917.0,landscape,Impressionism,0.31966211493425745,0.0547582720960001
Konstantin Korovin,1918.0,landscape,Impressionism,1.211305694201076,0.9671269781577732
Konstantin Korovin,1919.0,genre painting,Impressionism,-0.036406797020141546,0.7714658140304563
Konstantin Korovin,1920.0,cityscape,Impressionism,0.13622189595922726,1.1174547201459457
Konstantin Korovin,1921.0,genre painting,Impressionism,1.0079821374081832,0.4963113174056855
Konstantin Korovin,1922.0,portrait,Impressionism,0.9026869221584106,0.6505462748790153
Konstantin Korovin,1926.0,cityscape,Impressionism,-0.01066751541343399,1.3450134228419934
Konstantin Korovin,1927.0,cityscape,Impressionism,1.33060836018145,1.4068949376995281
Konstantin Korovin,1928.0,design,Art Nouveau (Modern),-0.6687323603694763,1.2787405594303538
Konstantin Korovin,1930.0,still life,Realism,0.3609309837581679,1.2430694036996581
Konstantin Korovin,1933.0,cityscape,Impressionism,1.0014351880004546,0.8836127653957595
Konstantin Korovin,1934.0,design,Art Nouveau (Modern),-1.2292877649646783,0.020404551433897918
Konstantin Korovin,1936.0,cityscape,Impressionism,-0.08303235901709068,-1.457120193825428
Konstantin Korovin,1938.0,portrait,Impressionism,1.0513429308395759,0.9447809405789291
Konstantin Korovin,1939.0,cityscape,Impressionism,0.06793536006900674,-0.023755360230302728
Konstantin Makovsky,1854.0,portrait,Romanticism,0.12264720946516924,1.8131803565006481
Konstantin Makovsky,1856.0,portrait,Romanticism,0.16610048640498884,2.0549852916513442
Konstantin Makovsky,1858.0,nude painting (nu),Academicism,0.7445502791593416,0.5430033660166564
Konstantin Makovsky,1859.0,portrait,Romanticism,0.9086108387876191,1.9049422115877843
Konstantin Makovsky,1861.0,mythological painting,Academicism,0.3790583397878455,0.4289452820973349
Konstantin Makovsky,1862.0,history painting,Romanticism,0.5029234534703182,1.981563108448152
Konstantin Makovsky,1863.0,portrait,Romanticism,0.0954543681580239,0.8453291546687842
Konstantin Makovsky,1864.0,portrait,Romanticism,0.37242111779691867,1.4884921858829865
Konstantin Makovsky,1865.0,genre painting,Romanticism,0.11631324697474957,2.4388426155136136
Konstantin Makovsky,1866.0,portrait,Romanticism,1.158101176680588,0.9606562864463871
Konstantin Makovsky,1867.0,cityscape,Realism,-0.48963007550318466,1.1564786888994927
Konstantin Makovsky,1868.0,portrait,Romanticism,0.4565872556006355,0.2949678744448747
Konstantin Makovsky,1869.0,genre painting,Realism,-0.3263848213448385,0.7729570821285613
Konstantin Makovsky,1870.0,portrait,Romanticism,-0.13232753629141078,2.141862833595399
Konstantin Makovsky,1871.0,genre painting,Romanticism,-0.9628082765003328,-0.2778370889834901
Konstantin Makovsky,1872.0,genre painting,Romanticism,-0.3178357067239765,1.224032974444768
Konstantin Makovsky,1873.0,cityscape,Realism,0.5139410821567741,2.1246879526453757
Konstantin Makovsky,1874.0,portrait,Realism,0.18164258604010838,0.40955729244846734
Konstantin Makovsky,1875.0,portrait,Romanticism,-0.5747271219426477,0.5554306303946475
Konstantin Makovsky,1876.0,genre painting,Romanticism,-0.08285531736104577,0.58744762538682
Konstantin Makovsky,1877.0,portrait,Romanticism,-0.003916111273485886,2.165505706278206
Konstantin Makovsky,1878.0,portrait,Romanticism,-0.19840870448859388,2.158243328780363
Konstantin Makovsky,1879.0,portrait,Romanticism,0.4244040426379343,1.0697923688291837
Konstantin Makovsky,1880.0,portrait,Romanticism,0.43561355067581026,1.593769677515124
Konstantin Makovsky,1881.0,portrait,Romanticism,0.44466053495522817,0.898798131751038
Konstantin Makovsky,1882.0,portrait,Romanticism,0.6049274398465678,1.1719820697076548
Konstantin Makovsky,1883.0,portrait,Romanticism,0.7405999587555683,0.8194495445785529
Konstantin Makovsky,1884.0,portrait,Romanticism,0.37143820661790433,1.3918626414890631
Konstantin Makovsky,1885.0,portrait,Romanticism,0.634884909941534,1.4286249151328205
Konstantin Makovsky,1886.0,allegorical painting,Academicism,-0.6827050767679333,1.4517725814169404
Konstantin Makovsky,1887.0,portrait,Romanticism,0.6551953468504552,0.9589692212133023
Konstantin Makovsky,1888.0,landscape,Realism,-1.6952790471552677,0.12886339423906207
Konstantin Makovsky,1889.0,portrait,Romanticism,0.2301002798201842,1.428273424733876
Konstantin Makovsky,1890.0,portrait,Romanticism,0.9631052444019866,0.17229371210306635
Konstantin Makovsky,1891.0,genre painting,Romanticism,-0.3377937494827354,1.107943872262559
Konstantin Makovsky,1892.0,portrait,Impressionism,-2.078330735352297,0.13162545229876024
Konstantin Makovsky,1894.0,portrait,Romanticism,-0.20151453159931862,0.06185483122496657
Konstantin Makovsky,1895.0,genre painting,Realism,0.4361999535459795,2.724395180800813
Konstantin Makovsky,1896.0,history painting,Romanticism,-0.4942783335042268,0.32256146111956585
Konstantin Makovsky,1897.0,portrait,Romanticism,0.019731281623583154,1.8703705743406749
Konstantin Makovsky,1900.0,portrait,Realism,-0.4950387939315506,1.2120008039365164
Konstantin Makovsky,1904.0,genre painting,Impressionism,0.40382752878031886,0.870419754134545
Konstantin Makovsky,1905.0,portrait,Romanticism,1.3104161250807191,0.16922229844284928
Konstantin Makovsky,1907.0,portrait,Romanticism,1.991222754883177,-0.35527511122529715
Konstantin Makovsky,1914.0,genre painting,Romanticism,-0.794443096902031,1.6501056929067368
Konstantin Somov,1885.0,landscape,Symbolism,-0.7986799308872241,0.2055788999674675
Konstantin Somov,1893.0,landscape,Symbolism,0.47533503230727847,-0.03365825845880193
Konstantin Somov,1894.0,landscape,Symbolism,-0.17164515578313605,2.151624888355911
Konstantin Somov,1895.0,portrait,Realism,1.0195763488060026,-0.38701730491149056
Konstantin Somov,1896.0,genre painting,Symbolism,0.5312111354586638,-0.3592951570660931
Konstantin Somov,1897.0,landscape,Symbolism,0.24498195696465375,1.0890641068305988
Konstantin Somov,1898.0,genre painting,Symbolism,0.642183693447047,0.7155721577975412
Konstantin Somov,1899.0,portrait,Symbolism,-0.036376517521563484,0.9330071146311811
Konstantin Somov,1900.0,landscape,Symbolism,-0.08836790700153872,1.5986463634985475
Konstantin Somov,1901.0,design,Symbolism,-0.5580726042367238,1.0115707843060155
Konstantin Somov,1902.0,design,Symbolism,-0.9660242308697015,0.5126352966182626
Konstantin Somov,1903.0,portrait,Symbolism,0.3350100436003338,0.08455807059403818
Konstantin Somov,1904.0,design,Symbolism,0.8921013817217399,-0.3186898023490111
Konstantin Somov,1905.0,landscape,Art Nouveau (Modern),0.5514947218638958,-0.11165885469364684
Konstantin Somov,1906.0,genre painting,Symbolism,-0.3460190198498177,0.2624194558230625
Konstantin Somov,1907.0,design,Symbolism,-0.010925843181766676,-0.18835981115123793
Konstantin Somov,1908.0,illustration,Symbolism,-1.4249180236988572,1.0436465263578771
Konstantin Somov,1909.0,portrait,Symbolism,0.32296319866668083,-0.46936543300246886
Konstantin Somov,1910.0,genre painting,Symbolism,0.04864398113097866,-0.603859721251449
Konstantin Somov,1911.0,portrait,Realism,0.966275319122113,-0.5891031940803704
Konstantin Somov,1912.0,genre painting,Symbolism,0.694802139130366,-0.48193871246694614
Konstantin Somov,1913.0,design,Art Nouveau (Modern),-0.20096441015412558,0.8274473934954859
Konstantin Somov,1914.0,genre painting,Symbolism,1.0301760139494187,0.20791697921282454
Konstantin Somov,1915.0,genre painting,Art Nouveau (Modern),1.243968358085087,-0.5918096628079246
Konstantin Somov,1916.0,pastorale,Realism,0.34552176964657544,0.21374340911443945
Konstantin Somov,1917.0,landscape,Realism,-1.055599584573715,1.27945068333937
Konstantin Somov,1918.0,illustration,Symbolism,0.41241842269432,-0.09895522108916563
Konstantin Somov,1919.0,genre painting,Symbolism,0.03330057050892928,0.3363220329807968
Konstantin Somov,1920.0,genre painting,Art Nouveau (Modern),-0.7762028112911002,-0.4044057021208009
Konstantin Somov,1921.0,genre painting,Realism,-0.275802769230724,0.10388720095983274
Konstantin Somov,1922.0,genre painting,Symbolism,0.5910753633346968,0.40391396600671764
Konstantin Somov,1924.0,design,Symbolism,0.1151366155381826,-1.656686831661814
Konstantin Somov,1925.0,portrait,Symbolism,-0.384450614037417,1.150970822766022
Konstantin Somov,1926.0,portrait,Realism,1.3622997517588715,-0.693087891402705
Konstantin Somov,1928.0,self-portrait,Symbolism,0.7496920918580886,-0.7907272114134669
Konstantin Somov,1929.0,animal painting,Symbolism,2.1464936657204814,-0.9417271626723235
Konstantin Somov,1930.0,illustration,Symbolism,0.588300219974694,-0.6740252181321212
Konstantin Somov,1931.0,still life,Symbolism,1.5408742664458877,-0.7187866075249674
Konstantin Somov,1932.0,genre painting,Art Nouveau (Modern),1.0604090529595283,-0.9363907482023995
Konstantin Somov,1934.0,interior,Symbolism,0.9717226554489559,-0.7192434655233446
Konstantin Somov,1937.0,nude painting (nu),Symbolism,2.321994903462983,-1.2744697694747966
Konstantin Somov,1939.0,portrait,Early Renaissance,2.0535940921068683,-1.0309005413227
Konstantin Yuon,1899.0,landscape,Post-Impressionism,0.11680270009289362,0.330764940997052
Konstantin Yuon,1900.0,cityscape,Post-Impressionism,-1.3447413270093047,0.09471756660156051
Konstantin Yuon,1901.0,landscape,Impressionism,-0.12480927384995329,-0.017441717998394876
Konstantin Yuon,1903.0,cityscape,Post-Impressionism,-0.043682136225499664,-0.5636240256935738
Konstantin Yuon,1904.0,genre painting,Impressionism,0.7090258308029803,-1.3450791000544289
Konstantin Yuon,1905.0,cityscape,Impressionism,-1.9461638488501387,-0.20699191120760904
Konstantin Yuon,1906.0,cityscape,Art Nouveau (Modern),-1.45481961375961,-0.48265881509149144
Konstantin Yuon,1907.0,illustration,Art Nouveau (Modern),-1.5712691106545202,0.5739114616008556
Konstantin Yuon,1908.0,landscape,Post-Impressionism,-1.1331464442715138,-0.5536103854622036
Konstantin Yuon,1909.0,cityscape,Post-Impressionism,-0.8222605144596301,0.4947057220361364
Konstantin Yuon,1910.0,landscape,Post-Impressionism,-1.5389023611863617,0.12022419411414947
Konstantin Yuon,1911.0,cityscape,Post-Impressionism,-1.4398769033641983,-0.2076816408738211
Konstantin Yuon,1912.0,landscape,Post-Impressionism,-1.2838985343656915,-0.3023803304173003
Konstantin Yuon,1913.0,genre painting,Art Nouveau (Modern),-0.5987447364008355,-0.38866084159882686
Konstantin Yuon,1914.0,landscape,Impressionism,-2.0313059216804983,-0.18020562331233161
Konstantin Yuon,1915.0,landscape,Post-Impressionism,-2.654904387968719,-0.6142457401720511
Konstantin Yuon,1916.0,landscape,Impressionism,-1.7201724766632542,-0.6072518669148151
Konstantin Yuon,1917.0,landscape,Realism,-1.2899915170261305,0.566209645104358
Konstantin Yuon,1919.0,religious painting,Symbolism,-0.16083432172638387,-0.9850587896728112
Konstantin Yuon,1920.0,design,Art Nouveau (Modern),-1.1019836837794836,-0.46206247421785535
Konstantin Yuon,1921.0,landscape,Post-Impressionism,-1.707750341178342,-0.2791960480056728
Konstantin Yuon,1922.0,genre painting,Realism,-0.8695488898424831,-0.6875089925060492
Konstantin Yuon,1923.0,cityscape,Realism,-1.5439737218145932,-0.003913415859139665
Konstantin Yuon,1924.0,genre painting,Impressionism,-1.037169543245147,-0.07659799748708639
Konstantin Yuon,1925.0,cloudscape,Art Nouveau (Modern),-1.0504833370032145,0.4082187202093996
Konstantin Yuon,1926.0,portrait,Socialist Realism,0.2435979320790873,-0.40071846014377316
Konstantin Yuon,1927.0,history painting,Socialist Realism,-0.45444853602943047,-0.1544461835018444
Konstantin Yuon,1928.0,genre painting,Socialist Realism,-0.3293745773605111,0.1345416839139735
Konstantin Yuon,1929.0,genre painting,Socialist Realism,-0.626430819795665,-0.3411046249415611
Konstantin Yuon,1930.0,genre painting,Realism,-1.6187604806502491,-0.31154648121773415
Konstantin Yuon,1931.0,illustration,Socialist Realism,-1.806168274332747,1.109265436442633
Konstantin Yuon,1933.0,design,Art Nouveau (Modern),-1.619010759133365,0.1227946796433497
Konstantin Yuon,1934.0,design,Art Nouveau (Modern),-1.101589485833784,-0.5288903585648435
Konstantin Yuon,1935.0,landscape,Realism,-0.7202231233683395,0.38747693782619375
Konstantin Yuon,1937.0,portrait,Realism,-1.0413318617080505,1.9715823954699794
Konstantin Yuon,1938.0,design,Art Nouveau (Modern),-1.2251582022808742,-0.7734919781414213
Konstantin Yuon,1940.0,design,Art Nouveau (Modern),-1.197751653448197,0.2803754926266358
Konstantin Yuon,1941.0,genre painting,Socialist Realism,-2.1064050277492683,0.36218111577477957
Konstantin Yuon,1942.0,cityscape,Socialist Realism,-1.8520403231280311,0.9868858366410512
Konstantin Yuon,1943.0,cityscape,Art Nouveau (Modern),-1.8849623158991349,-0.30373513816996256
Konstantin Yuon,1944.0,design,Art Nouveau (Modern),-1.5903789102773342,-0.8866181469600479
Konstantin Yuon,1945.0,portrait,Post-Impressionism,-0.911236516642803,0.9846118200264768
Konstantin Yuon,1946.0,genre painting,Socialist Realism,-1.245770745851957,-0.31798584879345615
Konstantin Yuon,1947.0,landscape,Realism,-1.115405033256011,-0.46094935808568893
Konstantin Yuon,1948.0,interior,Realism,-0.7918202953632161,0.24674297445508192
Konstantin Yuon,1949.0,cityscape,Art Nouveau (Modern),-1.863572336016291,-0.41975342552381495
Konstantin Yuon,1950.0,interior,Realism,-1.7489903873094768,0.19168500185772364
Konstantin Yuon,1951.0,history painting,Socialist Realism,-1.679752376347431,0.9376827499416379
Konstantin Yuon,1953.0,self-portrait,Realism,0.7228078840383669,1.0956961538267584
Konstantin Yuon,1954.0,design,Art Nouveau (Modern),-1.0820187941825665,-0.6164766293379412
Konstantin Yuon,1955.0,sketch and study,Realism,-2.1247113397381443,-0.3502541650376106
Konstantin Yuon,1956.0,cityscape,Socialist Realism,-1.8521470403299136,0.3638310444925508
Konstantinos Parthenis,1899.0,self-portrait,Symbolism,2.9453081627264854,-0.7784270910945302
Konstantinos Parthenis,1908.0,landscape,Symbolism,-0.6950504308560378,1.4562446368214095
Konstantinos Parthenis,1911.0,marina,Post-Impressionism,-1.4012099702563152,-0.9699704635191767
Konstantinos Parthenis,1917.0,landscape,Art Nouveau (Modern),-1.492681953860723,0.49550807739202335
Konstantinos Parthenis,1919.0,sketch and study,Expressionism,-2.6293882018240273,0.16724995655581232
Konstantinos Parthenis,1920.0,allegorical painting,Art Nouveau (Modern),1.4370489526788104,-2.4686432961233633
Konstantinos Parthenis,1924.0,mythological painting,Art Nouveau (Modern),-1.8470451900762799,-0.5270865431483783
Konstantinos Parthenis,1925.0,nude painting (nu),Expressionism,-1.2373570079628904,0.9683294825519255
Konstantinos Parthenis,1927.0,mythological painting,Expressionism,-2.3465859673847596,0.14713731823208012
Konstantinos Parthenis,1930.0,landscape,Expressionism,-1.278641520201656,-0.5634619351983567
Konstantinos Parthenis,1942.0,religious painting,Expressionism,0.42653902951215317,2.424748412439113
Konstantinos Parthenis,1955.0,allegorical painting,Expressionism,0.8600732116558977,-1.9620951099396058
Koshiro Onchi,1914.0,abstract,S_saku hanga,-0.5308469780289348,0.4349482482257861
Koshiro Onchi,1915.0,abstract,S_saku hanga,0.7254198659808851,-0.15984130445537548
Koshiro Onchi,1925.0,still life,S_saku hanga,-1.6629164957678277,0.5300590010677242
Koshiro Onchi,1927.0,nude painting (nu),S_saku hanga,-0.5812907920769237,-2.2759642286724695
Koshiro Onchi,1928.0,abstract,S_saku hanga,-2.3498590037512006,-0.9691660721232815
Koshiro Onchi,1930.0,figurative,S_saku hanga,-0.5544323865399283,-0.6022325747478011
Koshiro Onchi,1932.0,genre painting,S_saku hanga,-1.9243794903117446,0.1399365474184781
Koshiro Onchi,1937.0,figurative,S_saku hanga,0.6062771493121824,-2.0989283463601573
Koshiro Onchi,1938.0,cityscape,S_saku hanga,-1.3254489810283103,0.15082219178045025
Koshiro Onchi,1940.0,flower painting,S_saku hanga,-1.566442257564576,-0.07360987019687873
Koshiro Onchi,1943.0,portrait,S_saku hanga,-0.9955122811926401,1.3615191463716925
Koshiro Onchi,1945.0,cityscape,S_saku hanga,-0.1357078213832256,0.2652172776599454
Koshiro Onchi,1946.0,flower painting,S_saku hanga,0.9563236797158777,-1.860879414061779
Koshiro Onchi,1947.0,genre painting,S_saku hanga,-1.995220886769045,0.4902991265822776
Koshiro Onchi,1948.0,abstract,S_saku hanga,-0.6323161616422502,-1.1273779984122498
Koshiro Onchi,1949.0,figurative,S_saku hanga,-0.5550702432640191,-1.0668939488499363
Koshiro Onchi,1951.0,abstract,S_saku hanga,-1.712410274033676,0.5882474616260776
Koshiro Onchi,1953.0,figurative,S_saku hanga,-1.8527366583068205,0.7554406018880615
Koshiro Onchi,1954.0,abstract,S_saku hanga,-2.5392875843614617,-0.050998729601972125
Kurt Schwitters,1919.0,abstract,Dada,0.6330942834205746,0.6492243436588565
Kurt Schwitters,1920.0,abstract,Dada,0.5140953904025177,1.5339046956674263
Kurt Schwitters,1921.0,figurative,Dada,0.3624125079254043,1.3522944666911005
Kurt Schwitters,1922.0,abstract,Dada,0.9232080871557959,-0.3896712912190648
Kurt Schwitters,1923.0,abstract,Dada,0.0016928164926146283,-1.8062310787332982
Kurt Schwitters,1926.0,abstract,Dada,-1.4474326104646826,0.5750460399774148
Kurt Schwitters,1930.0,abstract,Dada,-0.28971164592615645,-0.6747564450905993
Kurt Schwitters,1931.0,abstract,Dada,1.815162538791167,-0.48730302197129455
Kurt Schwitters,1934.0,abstract,Dada,-0.4020201316474124,-0.9027765735336283
Kurt Schwitters,1938.0,abstract,Dada,0.3934843093270594,1.4101070130386897
Kurt Schwitters,1939.0,abstract,Dada,1.4993008005301078,-0.4646488488376655
Kurt Schwitters,1942.0,abstract,Dada,0.6298104542999866,-1.8135186688044664
Kurt Schwitters,1943.0,abstract,Dada,1.387568714323744,-1.2596690280739937
Kurt Schwitters,1945.0,abstract,Dada,-0.9605947143662897,0.13945921181741008
Kurt Schwitters,1947.0,figurative,Dada,0.44396740315256294,-0.9014612594317257
Kuzma Petrov-Vodkin,1904.0,portrait,Post-Impressionism,-0.06186901405744611,1.8940070433118799
Kuzma Petrov-Vodkin,1906.0,sketch and study,Symbolism,0.1276056191575605,-0.6754871856309346
Kuzma Petrov-Vodkin,1907.0,cityscape,Post-Impressionism,0.7617068424358308,0.1239045480567413
Kuzma Petrov-Vodkin,1908.0,cityscape,Symbolism,-0.5746585398887742,0.20038489006663843
Kuzma Petrov-Vodkin,1909.0,sketch and study,Symbolism,-1.3966366090165727,0.7066431629663348
Kuzma Petrov-Vodkin,1910.0,sketch and study,Symbolism,-0.9385244382877008,0.04665612670677589
Kuzma Petrov-Vodkin,1911.0,sketch and study,Symbolism,-1.0885335862885726,-0.10603192080899815
Kuzma Petrov-Vodkin,1912.0,sketch and study,Symbolism,-0.6220654334568392,-0.022089383131467223
Kuzma Petrov-Vodkin,1913.0,sketch and study,Symbolism,-0.15652853641370643,-0.4478204585904876
Kuzma Petrov-Vodkin,1914.0,genre painting,Symbolism,-0.6439172770723347,-0.6161052513564439
Kuzma Petrov-Vodkin,1915.0,genre painting,Symbolism,0.0633352403621128,-0.6089387501090051
Kuzma Petrov-Vodkin,1916.0,battle painting,Symbolism,-0.19817043196929907,-0.36680345548392074
Kuzma Petrov-Vodkin,1917.0,still life,Symbolism,0.7091569817702369,-0.10852531370513109
Kuzma Petrov-Vodkin,1918.0,still life,Symbolism,0.9102050667930792,-0.4712808372530091
Kuzma Petrov-Vodkin,1919.0,genre painting,Symbolism,0.28334294655498216,1.0369632887490614
Kuzma Petrov-Vodkin,1920.0,still life,Symbolism,0.08105988503559568,0.9196739204188649
Kuzma Petrov-Vodkin,1921.0,still life,Symbolism,0.5182921199788831,-0.09149886367864545
Kuzma Petrov-Vodkin,1922.0,portrait,Symbolism,0.4443008717276813,-0.23154396575115088
Kuzma Petrov-Vodkin,1923.0,design,Symbolism,0.9187969031450909,-0.3468697805476302
Kuzma Petrov-Vodkin,1924.0,portrait,Symbolism,0.9345161589259321,0.10450515304308092
Kuzma Petrov-Vodkin,1925.0,genre painting,Symbolism,0.5086960018704411,-0.2329992159995857
Kuzma Petrov-Vodkin,1926.0,genre painting,Symbolism,0.3065467792647395,-0.5820389028970122
Kuzma Petrov-Vodkin,1927.0,sketch and study,Symbolism,0.3108484665791073,-0.41839673870944216
Kuzma Petrov-Vodkin,1928.0,portrait,Symbolism,0.31203671884338474,-0.7605623190392646
Kuzma Petrov-Vodkin,1929.0,genre painting,Symbolism,0.3932992008923358,-0.22915199808058753
Kuzma Petrov-Vodkin,1930.0,portrait,Symbolism,1.6712188941913075,0.26020034492637606
Kuzma Petrov-Vodkin,1932.0,sketch and study,Symbolism,-0.29543654681149656,-0.48228259632744414
Kuzma Petrov-Vodkin,1933.0,portrait,Symbolism,2.2380706173730345,-0.19919236894782721
Kuzma Petrov-Vodkin,1934.0,genre painting,Symbolism,2.066501105330899,-1.1784305968690305
Kuzma Petrov-Vodkin,1935.0,genre painting,Symbolism,1.5838061436193,-1.1300532247013695
Kuzma Petrov-Vodkin,1936.0,portrait,Symbolism,2.1438900536412335,-1.7815639559465326
Kuzma Petrov-Vodkin,1937.0,portrait,Symbolism,2.827085691922728,-0.8491454924644765
Kuzma Petrov-Vodkin,1938.0,portrait,Symbolism,0.4257739481626127,0.974507812580717
Lajos Gulacsy,1903.0,literary painting,Symbolism,1.6322042839409732,-0.7759983117184069
Lajos Gulacsy,1904.0,genre painting,,2.6778949757840604,-1.124602916198599
Lajos Gulacsy,1907.0,cityscape,Symbolism,2.4079288886776316,-0.5488140589478996
Lajos Gulacsy,1908.0,genre painting,Symbolism,2.360311521410157,-0.6549858668561988
Lajos Gulacsy,1910.0,battle painting,Symbolism,0.7366143009294068,-0.3837872800105068
Lajos Gulacsy,1911.0,genre painting,Symbolism,0.6124198796437482,-0.838763473155425
Lajos Gulacsy,1912.0,genre painting,Symbolism,0.9117780447748317,-0.9061605984312376
Lajos Gulacsy,1913.0,genre painting,Symbolism,2.004609514312319,-1.3099864406359136
Lajos Gulacsy,1914.0,genre painting,Symbolism,1.6615479425240687,-3.256233865573479
Lajos Gulacsy,1915.0,genre painting,Expressionism,2.373525139581494,-0.7280109555232476
Lajos Gulacsy,1918.0,genre painting,Symbolism,1.793929198330474,-2.189657960664373
Lajos Tihanyi,1907.0,nude painting (nu),Fauvism,-0.158774052054183,0.2426862908538501
Lajos Tihanyi,1908.0,cityscape,Expressionism,-0.22314265058208133,-0.9455741452754308
Lajos Tihanyi,1909.0,cityscape,Post-Impressionism,1.1215343916446103,-0.09238644138381419
Lajos Tihanyi,1910.0,nude painting (nu),Expressionism,-1.1041655041133986,-0.19996638130077043
Lajos Tihanyi,1911.0,landscape,Post-Impressionism,-0.19010222872981822,0.06122630391917035
Lajos Tihanyi,1912.0,cityscape,Expressionism,0.05125031461451336,-0.3906892734843608
Lajos Tihanyi,1915.0,portrait,Expressionism,1.650264571702081,0.2621222821817495
Lajos Tihanyi,1916.0,landscape,Expressionism,-0.4064769303672476,0.07227807909275498
Lajos Tihanyi,1920.0,self-portrait,Expressionism,0.7718440165817817,0.7800954517973852
